true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,8,15,2,3,0,2
class_1,11,6,7,10,3,0,3
class_2,9,2,8,5,4,0,12
class_3,3,1,15,11,0,0,10
class_4,1,6,3,13,2,1,14
class_5,6,5,7,5,12,0,5
class_6,4,5,21,3,0,0,7
