true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,24,18,6,6,1,2,7
class_1,25,16,11,3,3,2,4
class_2,15,6,17,8,8,4,6
class_3,15,3,9,13,6,1,17
class_4,13,5,8,7,21,5,5
class_5,10,8,8,10,8,11,9
class_6,21,2,7,9,1,6,18
