true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,4,8,5,3,9,4,7
class_1,18,2,0,2,2,12,4
class_2,3,5,7,3,6,11,5
class_3,4,8,5,5,6,11,1
class_4,1,5,12,2,3,8,9
class_5,7,8,7,4,6,2,6
class_6,3,6,8,7,3,5,8
