true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,14,6,8,4,5,7
class_1,22,25,4,3,3,1,6
class_2,5,4,30,7,1,5,12
class_3,2,2,5,44,2,0,9
class_4,8,6,11,4,24,7,4
class_5,8,6,9,5,13,14,9
class_6,4,7,8,3,6,1,35
