true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,11,8,4,5,6,5,1
class_1,10,2,3,6,11,4,4
class_2,2,1,9,6,8,6,8
class_3,3,3,9,14,5,2,4
class_4,0,0,14,4,4,8,10
class_5,1,1,5,9,3,9,12
class_6,0,1,2,10,6,1,20
