true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,16,17,3,0,2,0,2
class_1,10,21,6,0,2,0,1
class_2,0,0,18,9,1,2,10
class_3,0,0,7,16,3,0,14
class_4,1,1,22,3,5,0,8
class_5,0,1,8,14,2,2,13
class_6,0,0,2,15,4,0,19
