true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,55,5,0,0,0,1,3
class_1,9,54,1,0,0,0,0
class_2,1,2,47,4,3,6,1
class_3,0,0,7,54,1,0,2
class_4,0,2,6,3,50,3,0
class_5,5,0,8,2,11,36,2
class_6,0,1,2,2,0,3,56
