epoch,train_accuracy,train_loss,epoch_time_s
1,0.24776785714285715,1.920957931450435,4.523495514993556
2,0.35770089285714285,1.5718970554215568,0.4821098020183854
3,0.4536830357142857,1.3693483088697707,0.44390957697760314
4,0.5027901785714286,1.262088622365679,0.4438852930034045
5,0.5669642857142857,1.1231094471045904,0.4431876049784478
6,0.6104910714285714,0.9933473723275321,0.4432712829730008
7,0.6350446428571429,0.9303123865808759,0.44488029400235973
8,0.65234375,0.8832798366035733,0.44512958501582034
9,0.7059151785714286,0.7476157737629754,0.4434563149989117
10,0.7455357142857143,0.6573584377765656,0.4465226879983675
11,0.7879464285714286,0.55474782202925,0.4439011279901024
12,0.7979910714285714,0.554224010024752,0.4453727919899393
13,0.8264508928571429,0.46756385798965183,0.44447169100749306
14,0.8733258928571429,0.3609380131321294,0.44259187701391056
15,0.8549107142857143,0.40974107065371107,0.44651805600733496
16,0.8995535714285714,0.27731152517454966,0.445288315997459
17,0.9012276785714286,0.2789481612188475,0.4792439619777724
18,0.9118303571428571,0.2430701537856034,0.4853312829800416
19,0.9447544642857143,0.17355442073728358,0.44305549398995936
20,0.9453125,0.15043171175888606,0.4427210690046195
21,0.9547991071428571,0.13493067445233464,0.44710625501465984
22,0.95703125,0.11182076723447867,0.443241651984863
23,0.953125,0.14389266273272888,0.4435447260038927
24,0.9525669642857143,0.13368345105222293,0.44576268500532024
25,0.9603794642857143,0.10484514385461807,0.4457000019901898
26,0.9436383928571429,0.16150051834327833,0.4468506620032713
27,0.9564732142857143,0.11514747482059258,0.45390065299579874
28,0.9720982142857143,0.09035338308396083,0.4560767209914047
29,0.9771205357142857,0.06542060520899083,0.45739194299676456
30,0.9821428571428571,0.07574865029060415,0.4589479189889971
31,0.9754464285714286,0.06838819595785546,0.4508885929826647
32,0.9854910714285714,0.052008853127647726,0.4498166830162518
33,0.9866071428571429,0.04409546375141612,0.4518404630071018
34,0.9787946428571429,0.05630949874674635,0.43656511799781583
35,0.9737723214285714,0.07560824192062553,0.45263941001030616
36,0.9860491071428571,0.04523814442966666,0.4534692679881118
37,0.9921875,0.03035738326642396,0.43705259400303476
38,0.9977678571428571,0.013468395544415606,0.45190725798602216
39,0.9977678571428571,0.008456075572342212,0.44088927301345393
40,0.9972098214285714,0.009395529491095138,0.44364134201896377
41,0.9994419642857143,0.0026028668788577697,0.44615735500701703
42,0.9994419642857143,0.004255952534939362,0.43513758602784947
43,0.9988839285714286,0.003144097512371705,0.4407196039974224
44,0.9955357142857143,0.016434346849564463,0.44053843698929995
45,0.9905133928571429,0.0326769425425612,0.43335916500655003
46,0.9860491071428571,0.044938907551113516,0.44799018898629583
47,0.9938616071428571,0.024092886492975855,0.4446854190027807
48,0.9977678571428571,0.014360336453786917,0.43896819499786943
49,0.9933035714285714,0.01931042703966211,0.4523559110239148
50,1.0,0.00493855810158753,0.4388280150014907
51,0.9994419642857143,0.002919294696766883,0.4403563780069817
52,0.9994419642857143,0.002074349777623346,0.4395642410090659
53,0.9977678571428571,0.007745351083680622,0.4390865220047999
54,0.9983258928571429,0.005400128470293046,0.44274508199305274
55,0.9955357142857143,0.010523814230899526,0.434750560001703
56,0.9983258928571429,0.006552429098519497,0.43976676199235953
57,0.9988839285714286,0.0046361538864273045,0.43989265902200714
58,1.0,0.001964906110515585,0.4358628259797115
59,0.9994419642857143,0.001418310310587653,0.43922524800291285
60,1.0,0.0006228260489089214,0.4404326389776543
61,1.0,0.0006895773429797762,0.4316548960050568
62,1.0,0.0004281615900773821,0.439833540993277
63,1.0,0.0004565684149773525,0.44155337000847794
64,1.0,0.00045689541236372733,0.4316078640113119
65,1.0,0.00035984264832222834,0.44128139401436783
66,1.0,0.0004265292874541566,0.4429400780063588
67,1.0,0.00043760534624327974,0.43504895601654425
68,1.0,0.000303197493589583,0.44435381499351934
69,1.0,0.0003610662242863327,0.44460704099037685
70,1.0,0.0002744587114388456,0.4388006769877393
71,1.0,0.00030219688103118515,0.4433769379975274
72,1.0,0.00040305346166340835,0.4444798390031792
73,1.0,0.00035490854861564003,0.4480563169927336
74,1.0,0.00028359091551724954,0.45070391899207607
75,1.0,0.00022311411261658317,0.44432109300396405
76,1.0,0.0002665992191655927,0.45031272698543034
77,1.0,0.00028848247841649154,0.4503812160110101
78,1.0,0.00021762819882756697,0.45048695101286285
79,1.0,0.0002820345463468194,0.4503316560003441
80,1.0,0.0002522871046884185,0.44689211298828013
81,1.0,0.0006313342439950377,0.4518762890074868
82,1.0,0.00028847381976707505,0.4503303339879494
83,1.0,0.00022996855685570545,0.4412232920003589
84,1.0,0.0002571875554297419,0.4460160540184006
85,1.0,0.0003865339863945597,0.44939827400958166
86,1.0,0.0003449406779379517,0.4433645679964684
87,1.0,0.0002529741013859166,0.44048678199760616
88,1.0,0.0002361561143646083,0.4557974759954959
89,1.0,0.00022114429572996284,0.46324073101277463
90,1.0,0.00025949208013896296,0.4399777909857221
91,1.0,0.00021919362214768107,0.4476355070073623
92,1.0,0.0008279756402771454,0.449044020002475
93,1.0,0.0002054670910313559,0.4400502659846097
94,1.0,0.0002531192432278268,0.4532729040074628
95,1.0,0.00020320847449641275,0.4673956159967929
96,1.0,0.00023727003800948815,0.45990480997716077
97,1.0,0.00020960604290719078,0.4686491210013628
98,1.0,0.00024483542750073994,0.4410219870042056
99,1.0,0.00048185757337445727,0.4523261389986146
100,1.0,0.0002359843178315454,0.4514946950075682
