true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,26,0,17,0,4,10,7
class_1,24,0,14,0,9,9,8
class_2,18,0,27,0,9,6,4
class_3,22,0,11,0,16,8,7
class_4,10,1,20,0,20,8,5
class_5,11,0,20,0,13,9,11
class_6,15,0,13,0,14,10,12
