true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,31,18,1,1,6,2,5
class_1,13,40,2,2,3,3,1
class_2,2,3,26,7,10,8,8
class_3,0,0,10,36,6,7,5
class_4,1,1,7,9,29,14,3
class_5,1,0,15,10,6,28,4
class_6,7,2,9,5,10,2,29
