true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,19,11,0,1,2,6,1
class_1,20,12,0,0,5,2,1
class_2,2,0,1,1,12,19,5
class_3,0,0,4,19,9,8,0
class_4,0,3,2,2,18,15,0
class_5,0,0,6,0,8,26,0
class_6,3,0,6,6,5,8,12
