class_id,support,precision,recall,f1
0,40,0.4318181818181818,0.475,0.4523809523809524
1,40,0.46153846153846156,0.3,0.3636363636363637
2,40,0.05263157894736842,0.025,0.03389830508474576
3,40,0.6551724137931034,0.475,0.5507246376811594
4,40,0.3050847457627119,0.45,0.36363636363636365
5,40,0.30952380952380953,0.65,0.41935483870967744
6,40,0.631578947368421,0.3,0.4067796610169491
