true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,6,9,0,10,34,5,0
class_1,5,5,1,4,44,4,1
class_2,1,4,6,0,43,6,4
class_3,1,1,4,13,41,1,3
class_4,1,1,1,2,52,3,4
class_5,1,2,1,5,45,6,4
class_6,2,2,2,3,32,2,21
