true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,14,22,3,0,1,0,0
class_1,20,20,0,0,0,0,0
class_2,0,0,6,1,15,11,7
class_3,0,0,12,0,13,8,7
class_4,0,0,10,3,14,4,9
class_5,0,0,13,4,14,2,7
class_6,0,0,4,5,8,10,13
