true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,11,3,0,8,1,9,8
class_1,12,2,0,8,0,13,5
class_2,19,0,2,3,9,2,5
class_3,18,1,0,4,12,2,3
class_4,9,1,5,4,13,2,6
class_5,8,0,5,13,5,3,6
class_6,11,2,1,12,1,6,7
