class_id,support,precision,recall,f1
0,64,0.5454545454545454,0.46875,0.5042016806722689
1,64,0.6052631578947368,0.71875,0.6571428571428571
2,64,0.30434782608695654,0.328125,0.31578947368421056
3,64,0.5230769230769231,0.53125,0.5271317829457365
4,64,0.35384615384615387,0.359375,0.35658914728682173
5,64,0.5689655172413793,0.515625,0.5409836065573771
6,64,0.5166666666666667,0.484375,0.5000000000000001
