true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,27,5,4,3,1,2
class_1,19,36,2,3,3,1,0
class_2,4,8,25,8,11,5,3
class_3,3,3,8,23,13,7,7
class_4,2,13,13,3,25,2,6
class_5,4,2,10,15,10,17,6
class_6,7,5,15,8,7,6,16
