true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,54,9,0,0,0,1,0
class_1,6,57,0,0,1,0,0
class_2,0,0,26,6,11,10,11
class_3,0,0,2,37,6,11,8
class_4,0,0,11,5,31,11,6
class_5,0,0,10,9,4,37,4
class_6,2,0,7,5,7,6,37
