timestamp_utc,dataset,strategy,held_out,model,norm,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-04-01T13:19:19Z,esp-fi-har,random-split,2,CNN+GRU,global-zscore,42,cuda,200,1792,448,0.8671875,0.374355959040778,1.2397996400083815,0.6227678571428571,0.622825549420262,0.6227678571428571,0.6217861503575789,0.622825549420262,0.6227678571428571,0.6217861503575789,0.6227678571428571,0.6227678571428571,0.6227678571428571,0.6227678571428571,100.02416135600652,0.04168828498222865,228.22892007799237,results/CNN+GRU/esp-fi-har-random/global_zscore/seed_2/model_checkpoint.pt,results/CNN+GRU/esp-fi-har-random/global_zscore/seed_2
