true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,3,2,0,6,36,11
class_1,12,4,1,0,10,35,18
class_2,9,11,0,0,7,27,26
class_3,15,4,0,0,7,22,32
class_4,3,12,0,0,9,33,23
class_5,5,10,4,0,11,28,22
class_6,8,18,6,1,19,20,8
