true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,11,0,6,17,1,1,4
class_1,5,6,7,11,1,4,6
class_2,2,1,11,7,4,8,7
class_3,0,10,14,3,0,10,3
class_4,8,1,12,3,1,5,10
class_5,4,2,4,7,7,12,4
class_6,2,0,4,15,8,6,5
