timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:23:29Z,NTU-Fi_HAR,LeNet,42,cuda,30,1.0,8.212859069721567e-05,0.0437885772015284,0.9848484848484849,0.986111111111111,0.9848484848484849,0.9848171152518979,0.986111111111111,0.9848484848484849,0.984817115251898,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9848484848484849,476582,476582,0,0.12452401802875102,0.4716818864725417,24.904803605750203,2120.072931946717,901.8727269619703,10.123856748919934,913.7294605619973,results/LeNet/NTU-Fi_HAR/model_checkpoint.pt,results/LeNet/NTU-Fi_HAR
