true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,5,0,0,4,5,14
class_1,12,2,0,0,0,9,17
class_2,6,2,0,3,0,5,24
class_3,9,3,0,2,0,7,19
class_4,9,6,0,7,3,3,12
class_5,4,2,1,5,5,9,14
class_6,3,1,0,0,0,20,16
