true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,27,25,3,2,3,3,1
class_1,23,28,3,2,2,4,2
class_2,3,4,24,11,12,5,5
class_3,0,4,6,39,4,5,6
class_4,3,7,12,3,23,14,2
class_5,4,1,13,15,8,18,5
class_6,2,3,5,5,9,8,32
