true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,1,7,7,0,3,0,22
class_1,3,9,8,0,3,0,17
class_2,1,0,9,0,2,5,23
class_3,0,4,5,0,8,7,16
class_4,0,1,9,0,1,0,29
class_5,2,0,8,1,10,4,15
class_6,1,9,7,3,10,0,10
