true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,51,11,0,0,1,1,0
class_1,12,52,0,0,0,0,0
class_2,0,0,30,12,9,8,5
class_3,0,0,8,38,2,10,6
class_4,1,0,9,7,35,4,8
class_5,0,0,7,11,2,37,7
class_6,3,0,4,5,3,9,40
