true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,44,13,1,0,3,1,2
class_1,6,55,1,0,1,1,0
class_2,1,0,22,6,21,5,9
class_3,0,0,6,30,11,11,6
class_4,1,0,17,7,34,2,3
class_5,0,0,10,6,8,38,2
class_6,0,0,3,4,2,2,53
