true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,21,14,0,2,1,0,2
class_1,15,23,0,0,1,0,1
class_2,4,1,15,8,0,1,11
class_3,0,0,16,12,2,0,10
class_4,8,0,3,1,4,0,24
class_5,0,0,16,1,8,2,13
class_6,3,0,16,4,15,0,2
