true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,50,12,0,0,1,0,1
class_1,13,51,0,0,0,0,0
class_2,1,0,29,15,9,7,3
class_3,0,0,8,34,3,13,6
class_4,1,0,9,10,34,4,6
class_5,0,0,4,14,3,40,3
class_6,2,0,3,6,4,6,43
