true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,3,10,12,7,3,4,1
class_1,10,4,1,7,6,10,2
class_2,1,8,8,1,3,15,4
class_3,6,3,5,7,7,6,6
class_4,1,2,15,1,12,9,0
class_5,5,9,5,6,3,9,3
class_6,5,3,8,4,8,9,3
